"id","tmdb_id","media_type","title","rating","tmdb_backdrop","tmdb_poster","release_date","overview","createdAt","updatedAt"
411,10545,"tv","True Blood",7.1,"https://image.tmdb.org/t/p/w780/4kHJEYFrQI37G5BksGNovDJCovR.jpg","https://image.tmdb.org/t/p/w780/fuj32CbJSWl5UldUNWFa0xDW93.jpg","2008-09-07","True Blood is an American television drama series created and produced by Alan Ball. It is based on The Southern Vampire Mysteries series of novels by Charlaine Harris, detailing the co-existence of vampires and humans in Bon Temps, a fictional, small town in northwestern Louisiana. The series centers on the adventures of Sookie Stackhouse, a telepathic waitress with an otherworldly quality.","2017-12-11 17:10:12.868-05","2017-12-11 17:10:12.868-05"
412,34307,"tv","Shameless",7.81,"https://image.tmdb.org/t/p/w780/wbPCtpinXTxdBR9DvXlKJG3FU0f.jpg","https://image.tmdb.org/t/p/w780/7NwI33T1sPULXvC4pIryJy3oXUW.jpg","2011-01-09","Chicagoan Frank Gallagher is the proud single dad of six smart, industrious, independent kids, who without him would be... perhaps better off. When Frank's not at the bar spending what little money they have, he's passed out on the floor. But the kids have found ways to grow up in spite of him. They may not be like any family you know, but they make no apologies for being exactly who they are.","2017-12-11 17:10:13.89-05","2017-12-11 17:10:13.89-05"
413,46533,"tv","The Americans",7.73,"https://image.tmdb.org/t/p/w780/1nnRyyF8X0JKzbPficI5pZmETOR.jpg","https://image.tmdb.org/t/p/w780/a5RlvETD1LTGVVEgGU4NdGm0sCN.jpg","2013-01-30","Set during the Cold War period in the 1980s, The Americans is the story of Elizabeth and Philip Jennings, two Soviet KGB officers posing as an American married couple in the suburbs of Washington D.C. and their neighbor, Stan Beeman, an FBI Counterintelligence agent.","2017-12-11 17:10:15.235-05","2017-12-11 17:10:15.235-05"
414,62560,"tv","Mr. Robot",7.84,"https://image.tmdb.org/t/p/w780/toZQ9IN51cQMzy6fruBZ6024No3.jpg","https://image.tmdb.org/t/p/w780/qE0t9rlClIReax0d5tr3j300wUt.jpg","2015-05-27","A contemporary and culturally resonant drama about a young programmer, Elliot, who suffers from a debilitating anti-social disorder and decides that he can only connect to people by hacking them. He wields his skills as a weapon to protect the people that he cares about. Elliot will find himself in the intersection between a cybersecurity firm he works for and the underworld organizations that are recruiting him to bring down corporate America.","2017-12-11 17:10:16.153-05","2017-12-11 17:10:16.153-05"
415,1215,"tv","Californication",7.29,"https://image.tmdb.org/t/p/w780/nNVbY4B51qLNTfHkvJjIuDLLMo0.jpg","https://image.tmdb.org/t/p/w780/e7KVdtHDCCHnuaVTZ4Hvwr3D3Ln.jpg","2007-08-13","A self-loathing, alcoholic writer attempts to repair his damaged relationships with his daughter and her mother while combating sex addiction, a budding drug problem, and the seeming inability to avoid making bad decisions.","2017-12-11 17:10:17.067-05","2017-12-11 17:10:17.067-05"
416,115,"tv","A Different World",5.15,"https://image.tmdb.org/t/p/w780/5LtvyxQ5DZasbP6mgmghcI2KnWR.jpg","https://image.tmdb.org/t/p/w780/362v09c9dXEg3Xw4ZFmaPBMEvqI.jpg","1987-09-24","A Different World is an American television sitcom which aired for six seasons on NBC. It is a spin-off series from The Cosby Show and originally centered on Denise Huxtable and the life of students at Hillman College, a fictional mixed but historically black college in the state of Virginia. After Bonet's departure in the first season, the remainder of the series primarily focused more on Southern belle Whitley Gilbert and mathematics whiz Dwayne Wayne. The series frequently depicted members of the major historically black fraternities and sororities.  While it was a spin-off from The Cosby Show, A Different World would typically address issues that were avoided by The Cosby Show writers. One episode that aired in 1990 was one of the first American network television episodes to address the HIV/AIDS epidemic.","2017-12-11 17:10:22.256-05","2017-12-11 17:10:22.256-05"
417,171,"tv","Martin",7.38,"https://image.tmdb.org/t/p/w780/mruEzbd7nGSWUZLiyDlwjdGdE5l.jpg","https://image.tmdb.org/t/p/w780/xRySg8nUI3CENGVvnmJq9C0zBzU.jpg","1992-08-27","Martin is an American sitcom produced by HBO Independent Productions that aired for five seasons, from August 27, 1992 to May 1, 1997 on Fox. The show is both titled after and stars actor-comedian Martin Lawrence along with supporting characters Tichina Arnold, Thomas Mikal Ford, Carl Anthony Payne II, and Tisha Campbell.  Reflecting the rising popularity of the Fox network throughout the 1990s, Martin was one of the network's highest-rated shows during the sitcom's five-season run. In contrast to the popularity of NBC's ""Must See TV"" on Thursday nights in the 1990s, many African American and Latino viewers flocked to Fox's Thursday night line-up of Martin, Living Single, and New York Undercover. In fact, these were the three highest-rated series among black households for the 1996–1997 season.","2017-12-11 17:10:22.871-05","2017-12-11 17:10:22.871-05"
418,4270,"tv","Living Single",8.75,,"https://image.tmdb.org/t/p/w780/lCMsSEUfy1ekmW3y84zl1gpqiLc.jpg","1993-08-22","Living Single is an American television sitcom that aired for five seasons on the Fox network from August 22, 1993, to January 1, 1998. The show centered on the lives of six friends who share personal and professional experiences while living in a Brooklyn brownstone.  Throughout its run, Living Single became one of the most popular African-American sitcoms of its era, ranking among the top five in African-American ratings in all five seasons. The series was produced by Yvette Lee Bowser's company, Sister Lee, in association with Warner Bros. Television. In contrast to the popularity of NBC's ""Must See TV"" on Thursday nights in the 1990s, many African American and Latino viewers flocked to Fox's Thursday night line-up of Martin, Living Single, and New York Undercover. In fact, these were the three highest-rated series among black households for the 1996–1997 season.","2017-12-11 17:10:24.354-05","2017-12-11 17:10:24.354-05"
421,53606,"tv","Love",7.47,"https://image.tmdb.org/t/p/w780/7z1k5XvCUYLoo1Xn50eoYsUZq6k.jpg","https://image.tmdb.org/t/p/w780/9K3feXx0XnbCZPidkbdOAllhj2u.jpg","2016-02-19","Rebellious Mickey and good-natured Gus navigate the thrills and agonies of modern relationships.","2017-12-11 17:11:08.18-05","2017-12-11 17:11:08.18-05"
431,1908,"tv","Miami Vice",7.15,"https://image.tmdb.org/t/p/w780/dtvRLuUgo4CLh5kRy26MImDyHvr.jpg","https://image.tmdb.org/t/p/w780/6psPEKu03UCiLqBxzeSy7wRQOVN.jpg","1984-09-16","The story of the Miami Police Department's vice squad and its efforts to end drug trafficking and prostitution, centered on the unlikely partnership of Sonny Crockett and Ricardo Tubbs - who first meet when Tubbs is undercover in a drug cartel.","2017-12-11 17:50:40.888-05","2017-12-11 17:50:40.888-05"
432,82,"movie","Miami Vice",5.7,"https://image.tmdb.org/t/p/w780/ehRTljCkHassfaWmSQr7wH6tJbD.jpg","https://image.tmdb.org/t/p/w780/3BsNsigWcET4tKLZZhJegw7eOjF.jpg","2006-07-27","Miami Vice is a feature film based on the 1980s action drama TV series. The film tells the story of vice detectives Crockett and Tubbs and how their personal and professional lives are dangerously getting mixed.","2017-12-11 17:54:40.723-05","2017-12-11 17:54:40.723-05"
434,2034,"movie","Training Day",7.3,"https://image.tmdb.org/t/p/w780/A1S9fBzc4Wepc6onnCd9eVR2FLp.jpg","https://image.tmdb.org/t/p/w780/sDT2biSB7wzBJdXq9o3ldr7VfvY.jpg","2001-10-05","On his first day on the job as a narcotics officer, a rookie cop works with a rogue detective who isn't what he appears.","2017-12-11 17:56:31.683-05","2017-12-11 17:56:31.683-05"
435,16995,"movie","State of Play",6.6,"https://image.tmdb.org/t/p/w780/m5IuPoczdDZyBZJxbOxsIxqghvb.jpg","https://image.tmdb.org/t/p/w780/lH5rHsUM7Umo9xyyjPguK5kTXKd.jpg","2009-04-17","Handsome, unflappable U.S. Congressman Stephen Collins is the future of his political party: an honorable appointee who serves as the chairman of a committee overseeing defense spending. All eyes are upon the rising star to be his party's contender for the upcoming presidential race. Until his research assistant/mistress is brutally murdered and buried secrets come tumbling out.","2017-12-11 17:57:06.491-05","2017-12-11 17:57:06.491-05"
438,696,"movie","Manhattan",7.8,"https://image.tmdb.org/t/p/w780/qjm30F9hwJ6BNbsb7iOrrKwkY3n.jpg","https://image.tmdb.org/t/p/w780/k4eT3EvfxW1L9Wmt04UqJqCvCR6.jpg","1979-04-25","The life of a divorced television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.","2017-12-11 18:00:56.854-05","2017-12-11 18:00:56.854-05"
439,11824,"movie","Teen Wolf",6,"https://image.tmdb.org/t/p/w780/kKzJg9y0DtUTn3CGktEj4Y55ZGm.jpg","https://image.tmdb.org/t/p/w780/3TKJbKNpHvRP8YVnwbgfok41AAC.jpg","1985-08-23","When a shy teenager's new-found powers help him score at basketball - and with the popular girls - he has some pretty hairy decisions to make.","2017-12-11 18:01:50.502-05","2017-12-11 18:01:50.502-05"
440,10403,"movie","The Player",6.9,"https://image.tmdb.org/t/p/w780/9eFiBJr6mnqTEcKrBlPCUXzAZjM.jpg","https://image.tmdb.org/t/p/w780/g20oPyKrX317mRpOV5skpdQqf3p.jpg","1992-04-03","A Hollywood studio executive is being sent death threats by a writer whose script he rejected - but which one?","2017-12-11 18:02:36.671-05","2017-12-11 18:02:36.671-05"
441,37233,"movie","The Firm",6.6,"https://image.tmdb.org/t/p/w780/9nbVWTSZpeRKNKtMM45mSttZito.jpg","https://image.tmdb.org/t/p/w780/ykoBRyHWvP3akdo98UcIxWAHXeu.jpg","1993-06-30","Mitch McDeere is a young man with a promising future in Law. About to sit his Bar exam, he is approached by 'The Firm' and made an offer he doesn't refuse. Seduced by the money and gifts showered on him, he is totally oblivious to the more sinister side of his company. Then, two Associates are murdered. The FBI contact him, asking him for information and suddenly his life is ruined. He has a choice - work with the FBI, or stay with the Firm. Either way he will lose his life as he knows it. Mitch figures the only way out is to follow his own plan...","2017-12-11 18:02:57.982-05","2017-12-11 18:02:57.982-05"
443,9665,"movie","Glory",7.4,"https://image.tmdb.org/t/p/w780/sqnYSuxXa0noQmz0VC6kNIBYIyj.jpg","https://image.tmdb.org/t/p/w780/6pDBbYmR9iqg3IF8lgyY9pWFiqT.jpg","1989-12-15","Robert Gould Shaw leads the US Civil War's first all-black volunteer company, fighting prejudices of both his own Union army and the Confederates.","2017-12-11 18:03:52.82-05","2017-12-11 18:03:52.82-05"
445,14410,"movie","Notorious",6.6,"https://image.tmdb.org/t/p/w780/xBug003nu97sBYaHzXox2PVR6Mw.jpg","https://image.tmdb.org/t/p/w780/lfKALQovRf46vVC12Rnl0mSRPyu.jpg","2009-01-16","NOTORIOUS is the story of Christopher Wallace. Through raw talent and sheer determination, Wallace transforms himself from Brooklyn street hustler (once selling crack to pregnant women) to one of the greatest rappers of all time; THE NOTORIOUS B.I.G. Follow his meteoric rise to fame and his refusal to succumb to expectations - redefining our notion of ""The American Dream.""","2017-12-11 18:05:05.008-05","2017-12-11 18:05:05.008-05"
447,10476,"movie","Hustle & Flow",6.9,"https://image.tmdb.org/t/p/w780/7B05PWjXIW7uiO3x5ZpmuTQJsIO.jpg","https://image.tmdb.org/t/p/w780/2LCm2B02i7dNDWqoOBDmiZTEuyl.jpg","2005-07-22","With help from his friends, a Memphis pimp in a mid-life crisis attempts to become a successful hip-hop emcee.","2017-12-11 18:06:06.034-05","2017-12-11 18:06:06.034-05"
449,713,"movie","The Piano",7.2,"https://image.tmdb.org/t/p/w780/dVDdABRCmQglgXod01GMHgtkS8k.jpg","https://image.tmdb.org/t/p/w780/yuGqa81ye11dDAeBZ9MResJSmoY.jpg","1993-05-19","After a long voyage from Scotland, pianist Ada McGrath and her young daughter, Flora, are left with all their belongings, including a piano, on a New Zealand beach. Ada, who has been mute since childhood, has been sold into marriage to a local man named Alisdair Stewart. Making little attempt to warm up to Alisdair, Ada soon becomes intrigued by his Maori-friendly acquaintance, George Baines, leading to tense, life-altering conflicts.","2017-12-11 18:07:16.906-05","2017-12-11 18:07:16.906-05"
450,266856,"movie","The Theory of Everything",7.8,"https://image.tmdb.org/t/p/w780/geAe08WmchATnZF461WffQBqJk1.jpg","https://image.tmdb.org/t/p/w780/4jspr8hLLuju59bCnMiefzRW4p0.jpg","2014-11-26","The Theory of Everything is the extraordinary story of one of the world’s greatest living minds, the renowned astrophysicist Stephen Hawking, who falls deeply in love with fellow Cambridge student Jane Wilde.","2017-12-11 18:07:55.416-05","2017-12-11 18:07:55.416-05"
451,1125,"movie","Dreamgirls",6.5,"https://image.tmdb.org/t/p/w780/ivr7JiwjfLdUaEL48X1dcvQ2eaT.jpg","https://image.tmdb.org/t/p/w780/jrtyk21qp9oVHveellwoyp825q2.jpg","2006-12-25","Three young women – Deena Jones, Effie White and Lorrell Robinson – dream of becoming pop stars and they get their wish when they're chosen to be backup singers for the legendary James 'Thunder' Early.","2017-12-11 18:08:23.532-05","2017-12-11 18:08:23.532-05"
454,20766,"movie","The Road",6.9,"https://image.tmdb.org/t/p/w780/pUNlJ6jzDsgUvPjJeFfsyyOSZJx.jpg","https://image.tmdb.org/t/p/w780/o34ARieL8kqGzcMnSksJ6OGPRK2.jpg","2009-11-25","A father and his son walk alone through burned America. Nothing moves in the ravaged landscape save the ash on the wind and water. It is cold enough to crack stones, and, when the snow falls it is gray. The sky is dark. Their destination is the warmer south, although they don't know what, if anything, awaits them there.","2017-12-11 18:10:10.625-05","2017-12-11 18:10:10.625-05"
456,24269,"movie","The Temptations",6.9,"https://image.tmdb.org/t/p/w780/vvLFJaNMeO7EZ4WDjS3995L6o89.jpg","https://image.tmdb.org/t/p/w780/g8fW00mgt6l5vRVxRn35ycKTWR9.jpg","1998-11-01","The true story of The Temptations, the Soul vocal group of the 1960s, as seen from the viewpoint of the last surviving member, Otis Williams. Beginning from their humble origins in the late 50s and continuing through the 90s and the deaths of the other 4 members.","2017-12-11 18:11:44.456-05","2017-12-11 18:11:44.456-05"
457,9290,"tv","The Temptations",7,,"https://image.tmdb.org/t/p/w780/clDytGyGcK9cHAgNLjWDDuw5vcJ.jpg","1998-11-01","The Temptations is a four-hour television miniseries broadcast in two-hour halves on NBC, based upon the history of one of Motown's longest-lived acts, The Temptations. Executive produced by former Motown executive Suzanne de Passe, produced by Otis Williams and Temptations manager Shelley Berger, and based upon Williams’ Temptations autobiography, the miniseries was originally broadcast on November 1 and November 2, 1998. It was filmed on location in Pittsburgh, PA in the spring of 1998. Allan Arkush was the miniseries’ director.","2017-12-11 18:14:50.913-05","2017-12-11 18:14:50.913-05"
458,69760,"tv","The New Edition Story",7.71,"https://image.tmdb.org/t/p/w780/pm0c6uTCuQP952eF0NNv2KsvHa2.jpg","https://image.tmdb.org/t/p/w780/wOeBgB2TIiIPWB6WVhJMflvEi3a.jpg","2017-01-24","Follow the story of R&amp;B pioneers Michael Bivins, Ricky Bell, Ronnie Devoe, Bobby Brown, Ralph Tresvant and Johnny Gill as they navigate fame from their native Boston to Hollywood and beyond.","2017-12-11 18:16:26.394-05","2017-12-11 18:16:26.394-05"
459,19494,"movie","Nine to Five",6.7,"https://image.tmdb.org/t/p/w780/n7iSm7WQV0l3UnXX9mbWXh5Goxe.jpg","https://image.tmdb.org/t/p/w780/tV1V1AtTvpAa3SBLnCyj2K6WizS.jpg","1980-12-18","Frank Hart is a pig. He takes advantage in the grossest manner of the women who work with him. When his three assistants manage to trap him in his own house they assume control of his department and productivity leaps, but just how long can they keep Hart tied up?","2017-12-11 18:20:11.614-05","2017-12-11 18:20:11.614-05"
460,1979,"movie","Fantastic 4: Rise of the Silver Surfer",5.4,"https://image.tmdb.org/t/p/w780/nq60mZOlrD4mZJg1T4hHUtWTIkN.jpg","https://image.tmdb.org/t/p/w780/fXpziQgnBnB4bLgjKhjTbLQumE5.jpg","2007-06-13","The Fantastic Four return to the big screen as a new and all powerful enemy threatens the Earth. The seemingly unstoppable 'Silver Surfer', but all is not what it seems and there are old and new enemies that pose a greater threat than the intrepid superheroes realize.","2017-12-11 18:29:07.433-05","2017-12-11 18:29:07.433-05"
